month,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
2025-03-01,Haryana,Rewari,0.0,0.0,0.0,903.0,5174.0,2125.0,3098.0
2025-03-01,Haryana,Rohtak,0.0,0.0,0.0,577.0,3477.0,2767.0,7186.0
2025-03-01,Haryana,Sirsa,0.0,0.0,0.0,669.0,7127.0,4013.0,7036.0
2025-03-01,Haryana,Sonipat,0.0,0.0,0.0,1089.0,8791.0,3831.0,6795.0
2025-03-01,Haryana,Yamuna Nagar,0.0,0.0,0.0,1085.0,8223.0,3318.0,6573.0
2025-03-01,Haryana,Yamunanagar,0.0,0.0,0.0,0.0,0.0,14.0,90.0
2025-03-01,Himachal Pradesh,Bilaspur,0.0,0.0,0.0,136.0,885.0,1055.0,1907.0
2025-03-01,Himachal Pradesh,Chamba,0.0,0.0,0.0,1006.0,3938.0,1764.0,3313.0
2025-03-01,Himachal Pradesh,Hamirpur,0.0,0.0,0.0,103.0,756.0,1325.0,2008.0
2025-03-01,Himachal Pradesh,Kangra,0.0,0.0,0.0,960.0,7812.0,5235.0,7358.0
2025-03-01,Himachal Pradesh,Kinnaur,0.0,0.0,0.0,0.0,0.0,145.0,250.0
2025-03-01,Himachal Pradesh,Kullu,0.0,0.0,0.0,273.0,1431.0,1231.0,1459.0
2025-03-01,Himachal Pradesh,Mandi,0.0,0.0,0.0,730.0,3372.0,3777.0,4936.0
2025-03-01,Himachal Pradesh,Shimla,0.0,0.0,0.0,378.0,2808.0,2185.0,2872.0
2025-03-01,Himachal Pradesh,Sirmaur,0.0,0.0,0.0,729.0,3559.0,2804.0,3382.0
2025-03-01,Himachal Pradesh,Solan,0.0,0.0,0.0,251.0,1577.0,1705.0,2383.0
2025-03-01,Himachal Pradesh,Una,0.0,0.0,0.0,121.0,976.0,1841.0,2517.0
2025-03-01,Jammu And Kashmir,Anantnag,0.0,0.0,0.0,1210.0,7828.0,2053.0,3228.0
2025-03-01,Jammu And Kashmir,Badgam,0.0,0.0,0.0,325.0,3926.0,439.0,1593.0
2025-03-01,Jammu And Kashmir,Bandipore,0.0,0.0,0.0,369.0,2119.0,866.0,1736.0
2025-03-01,Jammu And Kashmir,Baramula,0.0,0.0,0.0,1033.0,5263.0,2703.0,5195.0
2025-03-01,Jammu And Kashmir,Budgam,0.0,0.0,0.0,1603.0,3792.0,1447.0,949.0
2025-03-01,Jammu And Kashmir,Doda,0.0,0.0,0.0,264.0,2181.0,1793.0,2846.0
2025-03-01,Jammu And Kashmir,Ganderbal,0.0,0.0,0.0,179.0,1123.0,668.0,1163.0
2025-03-01,Jammu And Kashmir,Jammu,0.0,0.0,0.0,858.0,9258.0,3883.0,7915.0
2025-03-01,Jammu And Kashmir,Kargil,0.0,0.0,0.0,82.0,354.0,204.0,165.0
2025-03-01,Jammu And Kashmir,Kathua,0.0,0.0,0.0,407.0,4528.0,1736.0,2985.0
2025-03-01,Jammu And Kashmir,Kishtwar,0.0,0.0,0.0,0.0,0.0,1049.0,1570.0
2025-03-01,Jammu And Kashmir,Kulgam,0.0,0.0,0.0,462.0,2414.0,1420.0,2071.0
2025-03-01,Jammu And Kashmir,Kupwara,0.0,0.0,0.0,1260.0,6342.0,1999.0,3376.0
2025-03-01,Jammu And Kashmir,Leh,0.0,0.0,0.0,72.0,294.0,203.0,152.0
2025-03-01,Jammu And Kashmir,Pulwama,0.0,0.0,0.0,559.0,3044.0,885.0,1881.0
2025-03-01,Jammu And Kashmir,Punch,0.0,0.0,0.0,767.0,5067.0,2451.0,4790.0
2025-03-01,Jammu And Kashmir,Rajouri,0.0,0.0,0.0,687.0,3575.0,2947.0,5630.0
2025-03-01,Jammu And Kashmir,Ramban,0.0,0.0,0.0,397.0,1482.0,1146.0,1352.0
2025-03-01,Jammu And Kashmir,Reasi,0.0,0.0,0.0,458.0,2926.0,1251.0,2395.0
2025-03-01,Jammu And Kashmir,Samba,0.0,0.0,0.0,107.0,948.0,529.0,825.0
2025-03-01,Jammu And Kashmir,Shupiyan,0.0,0.0,0.0,417.0,1491.0,693.0,1169.0
2025-03-01,Jammu And Kashmir,Srinagar,0.0,0.0,0.0,793.0,7017.0,1965.0,5087.0
2025-03-01,Jammu And Kashmir,Udhampur,0.0,0.0,0.0,379.0,4584.0,3126.0,4770.0
2025-03-01,Jharkhand,Bokaro,0.0,0.0,0.0,696.0,30424.0,3629.0,8264.0
2025-03-01,Jharkhand,Chatra,0.0,0.0,0.0,771.0,15350.0,5091.0,7042.0
2025-03-01,Jharkhand,Deoghar,12.0,25.0,18.0,839.0,25753.0,5230.0,5790.0
2025-03-01,Jharkhand,Dhanbad,0.0,0.0,0.0,1576.0,51451.0,7080.0,17070.0
2025-03-01,Jharkhand,Dumka,0.0,0.0,0.0,1035.0,23577.0,8376.0,6943.0
2025-03-01,Jharkhand,East Singhbhum,0.0,0.0,0.0,1142.0,20118.0,10278.0,11606.0
2025-03-01,Jharkhand,Garhwa,0.0,0.0,0.0,422.0,9519.0,6945.0,10447.0
2025-03-01,Jharkhand,Garhwa *,0.0,0.0,0.0,0.0,0.0,77.0,822.0
2025-03-01,Jharkhand,Giridih,0.0,0.0,0.0,2465.0,65203.0,8203.0,10019.0
2025-03-01,Jharkhand,Godda,0.0,0.0,0.0,702.0,17494.0,8171.0,6322.0
2025-03-01,Jharkhand,Gumla,0.0,0.0,0.0,502.0,10116.0,3986.0,6975.0
2025-03-01,Jharkhand,Hazaribag,0.0,0.0,0.0,44.0,3434.0,234.0,809.0
2025-03-01,Jharkhand,Hazaribagh,0.0,0.0,0.0,1426.0,27417.0,6244.0,5370.0
2025-03-01,Jharkhand,Jamtara,0.0,0.0,0.0,318.0,11822.0,2625.0,3787.0
2025-03-01,Jharkhand,Khunti,0.0,0.0,0.0,371.0,7375.0,2118.0,3257.0
2025-03-01,Jharkhand,Kodarma,0.0,0.0,0.0,12.0,551.0,224.0,599.0
2025-03-01,Jharkhand,Koderma,0.0,0.0,0.0,324.0,12209.0,2935.0,3451.0
2025-03-01,Jharkhand,Latehar,0.0,0.0,0.0,627.0,12455.0,4341.0,3293.0
2025-03-01,Jharkhand,Lohardaga,0.0,0.0,0.0,311.0,6001.0,2355.0,4669.0
2025-03-01,Jharkhand,Pakaur,0.0,0.0,0.0,46.0,1333.0,269.0,284.0
2025-03-01,Jharkhand,Pakur,0.0,0.0,0.0,1025.0,22716.0,4065.0,3049.0
2025-03-01,Jharkhand,Palamau,0.0,0.0,0.0,17.0,1321.0,84.0,388.0
2025-03-01,Jharkhand,Palamu,0.0,0.0,0.0,2722.0,52336.0,9446.0,10392.0
2025-03-01,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,40.0,2616.0,751.0,1529.0
2025-03-01,Jharkhand,Purbi Singhbhum,0.0,0.0,0.0,0.0,0.0,917.0,2737.0
2025-03-01,Jharkhand,Ramgarh,0.0,0.0,0.0,625.0,14401.0,2636.0,2897.0
2025-03-01,Jharkhand,Ranchi,0.0,0.0,0.0,2195.0,35596.0,11510.0,23635.0
2025-03-01,Jharkhand,Sahebganj,0.0,0.0,0.0,1040.0,22324.0,6267.0,5248.0
2025-03-01,Jharkhand,Sahibganj,0.0,0.0,0.0,13.0,662.0,51.0,194.0
2025-03-01,Jharkhand,Seraikela-Kharsawan,0.0,0.0,0.0,418.0,8451.0,4741.0,5948.0
2025-03-01,Jharkhand,Simdega,0.0,0.0,0.0,458.0,8904.0,2855.0,5188.0
2025-03-01,Jharkhand,West Singhbhum,0.0,0.0,0.0,771.0,14735.0,11055.0,9473.0
2025-03-01,Karnataka,Bagalkot,0.0,0.0,0.0,6710.0,9754.0,5662.0,4800.0
2025-03-01,Karnataka,Bagalkot *,0.0,0.0,0.0,24.0,87.0,51.0,124.0
2025-03-01,Karnataka,Ballari,0.0,0.0,0.0,1424.0,5310.0,2984.0,1625.0
2025-03-01,Karnataka,Bangalore,0.0,0.0,0.0,756.0,8034.0,4949.0,18641.0
2025-03-01,Karnataka,Bangalore Rural,0.0,0.0,0.0,492.0,5093.0,1414.0,2087.0
2025-03-01,Karnataka,Belagavi,0.0,0.0,0.0,6504.0,11546.0,6453.0,3871.0
2025-03-01,Karnataka,Belgaum,0.0,0.0,0.0,6671.0,12317.0,6317.0,9227.0
2025-03-01,Karnataka,Bellary,0.0,0.0,0.0,1163.0,5712.0,3852.0,4871.0
2025-03-01,Karnataka,Bengaluru,0.0,0.0,0.0,7330.0,50407.0,14823.0,19747.0
2025-03-01,Karnataka,Bengaluru Urban,309.0,192.0,231.0,0.0,0.0,0.0,0.0
2025-03-01,Karnataka,Bidar,0.0,0.0,0.0,1812.0,10301.0,3330.0,5333.0
2025-03-01,Karnataka,Bijapur,0.0,0.0,0.0,2894.0,6420.0,2876.0,4524.0
2025-03-01,Karnataka,Chamarajanagar,0.0,0.0,0.0,0.0,0.0,18.0,81.0
2025-03-01,Karnataka,Chamrajanagar,0.0,0.0,0.0,954.0,3983.0,1057.0,1429.0
2025-03-01,Karnataka,Chamrajnagar,0.0,0.0,0.0,28.0,24.0,22.0,73.0
2025-03-01,Karnataka,Chickmagalur,0.0,0.0,0.0,181.0,1449.0,600.0,2060.0
2025-03-01,Karnataka,Chikkaballapur,0.0,0.0,0.0,1083.0,7919.0,3015.0,2627.0
2025-03-01,Karnataka,Chikkamagaluru,0.0,0.0,0.0,588.0,2431.0,827.0,880.0
2025-03-01,Karnataka,Chikmagalur,0.0,0.0,0.0,0.0,0.0,15.0,91.0
2025-03-01,Karnataka,Chitradurga,0.0,0.0,0.0,1400.0,9013.0,2547.0,4326.0
2025-03-01,Karnataka,Dakshina Kannada,0.0,0.0,0.0,2446.0,14069.0,2780.0,5479.0
2025-03-01,Karnataka,Davanagere,0.0,0.0,0.0,58.0,272.0,199.0,408.0
2025-03-01,Karnataka,Davangere,0.0,0.0,0.0,1520.0,5814.0,5081.0,6406.0
2025-03-01,Karnataka,Dharwad,0.0,0.0,0.0,4738.0,9235.0,6422.0,7178.0
2025-03-01,Karnataka,Gadag,0.0,0.0,0.0,3851.0,5201.0,3169.0,2227.0
2025-03-01,Karnataka,Gadag *,0.0,0.0,0.0,53.0,85.0,70.0,106.0
2025-03-01,Karnataka,Gulbarga,0.0,0.0,0.0,524.0,3348.0,2358.0,5141.0
2025-03-01,Karnataka,Hasan,0.0,0.0,0.0,25.0,166.0,216.0,748.0
2025-03-01,Karnataka,Hassan,0.0,0.0,0.0,1467.0,6522.0,2862.0,2564.0
2025-03-01,Karnataka,Haveri,0.0,0.0,0.0,6278.0,6725.0,7079.0,3681.0
2025-03-01,Karnataka,Haveri *,0.0,0.0,0.0,88.0,192.0,83.0,114.0
2025-03-01,Karnataka,Kalaburagi,0.0,0.0,0.0,1892.0,6192.0,4847.0,3255.0
2025-03-01,Karnataka,Kodagu,0.0,0.0,0.0,299.0,2302.0,677.0,1164.0
2025-03-01,Karnataka,Kolar,0.0,0.0,0.0,1094.0,8671.0,3153.0,4871.0
2025-03-01,Karnataka,Koppal,0.0,0.0,0.0,1920.0,7737.0,3016.0,3348.0
2025-03-01,Karnataka,Mandya,0.0,0.0,0.0,1103.0,9607.0,2412.0,4580.0
2025-03-01,Karnataka,Mysore,0.0,0.0,0.0,317.0,2686.0,1431.0,4861.0
2025-03-01,Karnataka,Mysuru,0.0,0.0,0.0,1308.0,7910.0,2850.0,3420.0
2025-03-01,Karnataka,Raichur,0.0,0.0,0.0,1203.0,7460.0,4424.0,6106.0
2025-03-01,Karnataka,Ramanagar,0.0,0.0,0.0,966.0,7350.0,1433.0,2586.0
2025-03-01,Karnataka,Shimoga,0.0,0.0,0.0,309.0,2224.0,585.0,2034.0
2025-03-01,Karnataka,Shivamogga,0.0,0.0,0.0,1894.0,6956.0,1755.0,1463.0
2025-03-01,Karnataka,Tumakuru,0.0,0.0,0.0,1286.0,6218.0,2194.0,2246.0
2025-03-01,Karnataka,Tumkur,0.0,0.0,0.0,883.0,5608.0,1797.0,5508.0
2025-03-01,Karnataka,Udupi,0.0,0.0,0.0,1135.0,6735.0,1579.0,1759.0
2025-03-01,Karnataka,Uttara Kannada,0.0,0.0,0.0,1738.0,7666.0,2057.0,2476.0
2025-03-01,Karnataka,Vijayanagara,0.0,0.0,0.0,859.0,3421.0,854.0,1314.0
2025-03-01,Karnataka,Vijayapura,0.0,0.0,0.0,4662.0,5395.0,4798.0,2429.0
2025-03-01,Karnataka,Yadgir,0.0,0.0,0.0,2116.0,7682.0,3545.0,3702.0
2025-03-01,Kerala,Alappuzha,0.0,0.0,0.0,206.0,2629.0,3226.0,6251.0
2025-03-01,Kerala,Ernakulam,0.0,0.0,0.0,926.0,9472.0,5737.0,11380.0
2025-03-01,Kerala,Idukki,0.0,0.0,0.0,129.0,1430.0,1958.0,3567.0
2025-03-01,Kerala,Kannur,0.0,0.0,0.0,700.0,6329.0,4097.0,6968.0
2025-03-01,Kerala,Kasaragod,0.0,0.0,0.0,540.0,4127.0,3272.0,3496.0
2025-03-01,Kerala,Kasargod,0.0,0.0,0.0,0.0,0.0,14.0,64.0
2025-03-01,Kerala,Kollam,0.0,0.0,0.0,621.0,5923.0,4871.0,8548.0
2025-03-01,Kerala,Kottayam,0.0,0.0,0.0,87.0,953.0,2277.0,4982.0
2025-03-01,Kerala,Kozhikode,0.0,0.0,0.0,1741.0,15244.0,5544.0,7757.0
2025-03-01,Kerala,Malappuram,0.0,0.0,0.0,1981.0,21196.0,10776.0,12728.0
2025-03-01,Kerala,Palakkad,0.0,0.0,0.0,532.0,5546.0,8738.0,11823.0
2025-03-01,Kerala,Pathanamthitta,0.0,0.0,0.0,63.0,573.0,1645.0,4606.0
2025-03-01,Kerala,Thiruvananthapuram,0.0,0.0,0.0,888.0,8851.0,6652.0,11037.0
2025-03-01,Kerala,Thrissur,0.0,0.0,0.0,586.0,4978.0,7177.0,9335.0
2025-03-01,Kerala,Wayanad,0.0,0.0,0.0,410.0,4189.0,1262.0,2937.0
2025-03-01,Ladakh,Kargil,0.0,0.0,0.0,309.0,637.0,277.0,243.0
2025-03-01,Ladakh,Leh,0.0,0.0,0.0,440.0,1180.0,181.0,255.0
2025-03-01,Lakshadweep,Lakshadweep,0.0,0.0,0.0,0.0,0.0,198.0,227.0
2025-03-01,Madhya Pradesh,Agar Malwa,0.0,0.0,0.0,200.0,1966.0,619.0,1070.0
2025-03-01,Madhya Pradesh,Alirajpur,0.0,0.0,0.0,504.0,6836.0,1527.0,3407.0
2025-03-01,Madhya Pradesh,Anuppur,0.0,0.0,0.0,353.0,3860.0,2298.0,5334.0
2025-03-01,Madhya Pradesh,Ashok Nagar,0.0,0.0,0.0,767.0,7226.0,4292.0,4547.0
2025-03-01,Madhya Pradesh,Balaghat,0.0,0.0,0.0,2745.0,17133.0,6402.0,8235.0
2025-03-01,Madhya Pradesh,Barwani,0.0,0.0,0.0,1605.0,12675.0,7982.0,9951.0
2025-03-01,Madhya Pradesh,Betul,0.0,0.0,0.0,1826.0,9784.0,3867.0,10755.0
2025-03-01,Madhya Pradesh,Bhind,54.0,33.0,22.0,1482.0,13377.0,4405.0,3388.0
2025-03-01,Madhya Pradesh,Bhopal,0.0,0.0,0.0,1844.0,15489.0,7463.0,9049.0
2025-03-01,Madhya Pradesh,Burhanpur,0.0,0.0,0.0,753.0,3189.0,2197.0,3534.0
2025-03-01,Madhya Pradesh,Chhatarpur,0.0,0.0,0.0,2585.0,21358.0,9711.0,11673.0
2025-03-01,Madhya Pradesh,Chhindwara,0.0,0.0,0.0,2400.0,11513.0,3694.0,10171.0
2025-03-01,Madhya Pradesh,Damoh,0.0,0.0,0.0,929.0,10846.0,7936.0,12055.0
2025-03-01,Madhya Pradesh,Datia,0.0,0.0,0.0,913.0,7399.0,2230.0,2509.0
2025-03-01,Madhya Pradesh,Dewas,0.0,0.0,0.0,1095.0,12830.0,3249.0,6322.0
2025-03-01,Madhya Pradesh,Dhar,0.0,0.0,0.0,2248.0,14409.0,6968.0,9976.0
2025-03-01,Madhya Pradesh,Dindori,0.0,0.0,0.0,676.0,6609.0,2267.0,4844.0
2025-03-01,Madhya Pradesh,East Nimar,0.0,0.0,0.0,381.0,2508.0,886.0,3438.0
2025-03-01,Madhya Pradesh,Guna,0.0,0.0,0.0,688.0,10221.0,8594.0,5775.0
2025-03-01,Madhya Pradesh,Gwalior,179.0,86.0,62.0,2014.0,15266.0,7276.0,7161.0
2025-03-01,Madhya Pradesh,Harda,0.0,0.0,0.0,400.0,1895.0,2514.0,2489.0
2025-03-01,Madhya Pradesh,Harda *,0.0,0.0,0.0,74.0,692.0,193.0,933.0
2025-03-01,Madhya Pradesh,Hoshangabad,0.0,0.0,0.0,359.0,1994.0,4135.0,6141.0
2025-03-01,Madhya Pradesh,Indore,0.0,0.0,0.0,3265.0,22947.0,11298.0,10515.0
2025-03-01,Madhya Pradesh,Jabalpur,0.0,0.0,0.0,1578.0,19130.0,6187.0,7925.0
2025-03-01,Madhya Pradesh,Jhabua,0.0,0.0,0.0,870.0,11823.0,2387.0,6541.0
2025-03-01,Madhya Pradesh,Katni,53.0,42.0,11.0,967.0,10714.0,3239.0,8903.0
2025-03-01,Madhya Pradesh,Khandwa,0.0,0.0,0.0,1775.0,3894.0,3295.0,2578.0
2025-03-01,Madhya Pradesh,Khargone,0.0,0.0,0.0,1713.0,10477.0,8855.0,11255.0
2025-03-01,Madhya Pradesh,Maihar,0.0,0.0,0.0,79.0,923.0,0.0,0.0
2025-03-01,Madhya Pradesh,Mandla,0.0,0.0,0.0,1352.0,8364.0,3181.0,4150.0
2025-03-01,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,3894.0,14326.0,5021.0,6824.0
2025-03-01,Madhya Pradesh,Mauganj,0.0,0.0,0.0,48.0,920.0,0.0,0.0
2025-03-01,Madhya Pradesh,Morena,0.0,0.0,0.0,2789.0,29633.0,13912.0,6993.0
2025-03-01,Madhya Pradesh,Narmadapuram,0.0,0.0,0.0,90.0,799.0,167.0,686.0
2025-03-01,Madhya Pradesh,Narsimhapur,0.0,0.0,0.0,32.0,502.0,135.0,552.0
2025-03-01,Madhya Pradesh,Narsinghpur,0.0,0.0,0.0,747.0,5150.0,2155.0,2658.0
2025-03-01,Madhya Pradesh,Neemuch,0.0,0.0,0.0,949.0,6505.0,2497.0,2092.0
2025-03-01,Madhya Pradesh,Niwari,0.0,0.0,0.0,71.0,473.0,158.0,132.0
2025-03-01,Madhya Pradesh,Panna,0.0,0.0,0.0,673.0,10956.0,4877.0,8614.0
2025-03-01,Madhya Pradesh,Raisen,0.0,0.0,0.0,1156.0,8260.0,3285.0,5491.0
2025-03-01,Madhya Pradesh,Rajgarh,0.0,0.0,0.0,2106.0,10399.0,10071.0,14023.0
2025-03-01,Madhya Pradesh,Ratlam,0.0,0.0,0.0,1486.0,15805.0,4993.0,5623.0
2025-03-01,Madhya Pradesh,Rewa,0.0,0.0,0.0,1868.0,18520.0,13084.0,10964.0
2025-03-01,Madhya Pradesh,Sagar,0.0,0.0,0.0,1128.0,16281.0,10882.0,12949.0
2025-03-01,Madhya Pradesh,Satna,0.0,0.0,0.0,2019.0,19467.0,7162.0,11270.0
2025-03-01,Madhya Pradesh,Sehore,0.0,0.0,0.0,805.0,4280.0,4438.0,8568.0
2025-03-01,Madhya Pradesh,Seoni,0.0,0.0,0.0,2012.0,18208.0,5711.0,5702.0
2025-03-01,Madhya Pradesh,Shahdol,0.0,0.0,0.0,971.0,13170.0,3159.0,7894.0
2025-03-01,Madhya Pradesh,Shajapur,0.0,0.0,0.0,731.0,5170.0,7862.0,8321.0
2025-03-01,Madhya Pradesh,Sheopur,0.0,0.0,0.0,822.0,7501.0,3043.0,3816.0
2025-03-01,Madhya Pradesh,Shivpuri,0.0,0.0,0.0,2480.0,23237.0,9627.0,7104.0
2025-03-01,Madhya Pradesh,Sidhi,0.0,0.0,0.0,1155.0,13579.0,12873.0,7426.0
2025-03-01,Madhya Pradesh,Singrauli,0.0,0.0,0.0,925.0,7434.0,9011.0,6282.0
2025-03-01,Madhya Pradesh,Tikamgarh,0.0,0.0,0.0,2254.0,13150.0,9269.0,13144.0
2025-03-01,Madhya Pradesh,Ujjain,0.0,0.0,0.0,2175.0,15113.0,5583.0,6762.0
2025-03-01,Madhya Pradesh,Umaria,0.0,0.0,0.0,646.0,8332.0,1403.0,3187.0
2025-03-01,Madhya Pradesh,Vidisha,0.0,0.0,0.0,1146.0,5752.0,5177.0,5933.0
2025-03-01,Madhya Pradesh,West Nimar,0.0,0.0,0.0,22.0,43.0,259.0,763.0
2025-03-01,Maharashtra,Ahmadnagar,0.0,0.0,0.0,1274.0,27685.0,8342.0,22641.0
2025-03-01,Maharashtra,Ahmed Nagar,0.0,0.0,0.0,0.0,0.0,15.0,170.0
2025-03-01,Maharashtra,Akola,0.0,0.0,0.0,556.0,9714.0,5799.0,19830.0
2025-03-01,Maharashtra,Amravati,0.0,0.0,0.0,1169.0,13166.0,9464.0,30849.0
2025-03-01,Maharashtra,Aurangabad,196.0,103.0,46.0,1241.0,20315.0,11805.0,21622.0
2025-03-01,Maharashtra,Beed,0.0,0.0,0.0,1133.0,27733.0,8159.0,16280.0
2025-03-01,Maharashtra,Bhandara,0.0,0.0,0.0,268.0,5318.0,2521.0,8744.0
2025-03-01,Maharashtra,Bid,0.0,0.0,0.0,0.0,0.0,10.0,417.0
2025-03-01,Maharashtra,Buldana,0.0,0.0,0.0,0.0,0.0,127.0,3139.0
2025-03-01,Maharashtra,Buldhana,0.0,0.0,0.0,872.0,12410.0,6763.0,13362.0
2025-03-01,Maharashtra,Chandrapur,0.0,0.0,0.0,355.0,8933.0,7293.0,17284.0
2025-03-01,Maharashtra,Chatrapati Sambhaji Nagar,0.0,0.0,0.0,176.0,2120.0,41.0,246.0
2025-03-01,Maharashtra,Chhatrapati Sambhajinagar,0.0,0.0,0.0,208.0,1559.0,31.0,156.0
2025-03-01,Maharashtra,Dharashiv,0.0,0.0,0.0,22.0,141.0,0.0,0.0
2025-03-01,Maharashtra,Dhule,0.0,0.0,0.0,454.0,6315.0,5157.0,14043.0
2025-03-01,Maharashtra,Gadchiroli,0.0,0.0,0.0,222.0,3588.0,2665.0,9929.0
2025-03-01,Maharashtra,Gondiya,0.0,0.0,0.0,415.0,4676.0,4074.0,7263.0
2025-03-01,Maharashtra,Hingoli,0.0,0.0,0.0,390.0,10091.0,2200.0,5880.0
2025-03-01,Maharashtra,Jalgaon,0.0,0.0,0.0,1160.0,16617.0,11108.0,29512.0
2025-03-01,Maharashtra,Jalna,0.0,0.0,0.0,927.0,11590.0,5388.0,11402.0
2025-03-01,Maharashtra,Kolhapur,0.0,0.0,0.0,868.0,15179.0,9588.0,18096.0
2025-03-01,Maharashtra,Latur,0.0,0.0,0.0,877.0,18154.0,9558.0,19388.0
2025-03-01,Maharashtra,Mumbai,0.0,0.0,0.0,1278.0,23195.0,7636.0,31432.0
2025-03-01,Maharashtra,Mumbai City,0.0,0.0,0.0,984.0,10942.0,1936.0,2517.0
2025-03-01,Maharashtra,Mumbai Suburban,0.0,0.0,0.0,4058.0,39957.0,7347.0,9473.0
2025-03-01,Maharashtra,Nagpur,0.0,0.0,0.0,2249.0,25703.0,11511.0,30242.0
2025-03-01,Maharashtra,Nanded,0.0,0.0,0.0,1084.0,22465.0,14793.0,23918.0
2025-03-01,Maharashtra,Nandurbar,0.0,0.0,0.0,479.0,4372.0,5201.0,12240.0
2025-03-01,Maharashtra,Nashik,0.0,0.0,0.0,2083.0,31017.0,19311.0,43604.0
2025-03-01,Maharashtra,Osmanabad,0.0,0.0,0.0,614.0,15327.0,7315.0,10669.0
2025-03-01,Maharashtra,Palghar,0.0,0.0,0.0,1624.0,23551.0,7288.0,7628.0
2025-03-01,Maharashtra,Parbhani,17.0,14.0,37.0,723.0,13719.0,9812.0,10952.0
2025-03-01,Maharashtra,Pune,0.0,0.0,0.0,5781.0,74631.0,23546.0,42545.0
2025-03-01,Maharashtra,Raigad,0.0,0.0,0.0,431.0,4268.0,254.0,1097.0
2025-03-01,Maharashtra,Raigarh,0.0,0.0,0.0,954.0,9301.0,6311.0,8981.0
2025-03-01,Maharashtra,Ratnagiri,0.0,0.0,0.0,188.0,3524.0,3235.0,8969.0
2025-03-01,Maharashtra,Sangli,0.0,0.0,0.0,271.0,6281.0,9383.0,16901.0
2025-03-01,Maharashtra,Satara,0.0,0.0,0.0,529.0,10238.0,8173.0,14177.0
2025-03-01,Maharashtra,Sindhudurg,0.0,0.0,0.0,125.0,2000.0,1903.0,3624.0
2025-03-01,Maharashtra,Solapur,0.0,0.0,0.0,1562.0,31965.0,13276.0,22111.0
2025-03-01,Maharashtra,Thane,19.0,13.0,15.0,6005.0,69162.0,13203.0,38556.0
2025-03-01,Maharashtra,Wardha,0.0,0.0,0.0,564.0,4601.0,4565.0,10487.0
2025-03-01,Maharashtra,Washim,0.0,0.0,0.0,239.0,3843.0,4056.0,10181.0
2025-03-01,Maharashtra,Yavatmal,0.0,0.0,0.0,1238.0,21186.0,10207.0,28222.0
2025-03-01,Manipur,Bishnupur,0.0,0.0,0.0,532.0,4147.0,524.0,607.0
2025-03-01,Manipur,Chandel,0.0,0.0,0.0,265.0,1347.0,249.0,895.0
2025-03-01,Manipur,Churachandpur,0.0,0.0,0.0,1006.0,3708.0,796.0,866.0
2025-03-01,Manipur,Imphal East,0.0,0.0,0.0,353.0,2547.0,1000.0,1623.0
2025-03-01,Manipur,Imphal West,0.0,0.0,0.0,694.0,5271.0,906.0,1352.0
2025-03-01,Manipur,Jiribam,0.0,0.0,0.0,11.0,222.0,20.0,229.0
2025-03-01,Manipur,Kakching,0.0,0.0,0.0,0.0,0.0,49.0,30.0
2025-03-01,Manipur,Senapati,0.0,0.0,0.0,605.0,3069.0,722.0,1183.0
2025-03-01,Manipur,Tamenglong,0.0,0.0,0.0,231.0,1505.0,180.0,364.0
2025-03-01,Manipur,Thoubal,0.0,0.0,0.0,702.0,3603.0,1039.0,1297.0
2025-03-01,Manipur,Ukhrul,0.0,0.0,0.0,176.0,1752.0,376.0,1359.0
2025-03-01,Meghalaya,East Garo Hills,0.0,0.0,0.0,80.0,3072.0,75.0,363.0
2025-03-01,Meghalaya,East Jaintia Hills,0.0,0.0,0.0,173.0,1169.0,136.0,90.0
2025-03-01,Meghalaya,East Khasi Hills,44.0,92.0,164.0,669.0,5210.0,840.0,1744.0
2025-03-01,Meghalaya,North Garo Hills,0.0,0.0,0.0,48.0,1432.0,79.0,75.0
2025-03-01,Meghalaya,Ri Bhoi,30.0,11.0,26.0,331.0,3073.0,213.0,213.0
2025-03-01,Meghalaya,South Garo Hills,0.0,0.0,0.0,85.0,2130.0,44.0,92.0
2025-03-01,Meghalaya,South West Garo Hills,0.0,0.0,0.0,106.0,3395.0,159.0,623.0
2025-03-01,Meghalaya,South West Khasi Hills,0.0,0.0,0.0,368.0,2872.0,168.0,434.0
2025-03-01,Meghalaya,West Garo Hills,0.0,0.0,0.0,287.0,5326.0,917.0,3902.0
2025-03-01,Meghalaya,West Jaintia Hills,315.0,53.0,142.0,493.0,3436.0,596.0,335.0
2025-03-01,Meghalaya,West Khasi Hills,118.0,113.0,442.0,586.0,4691.0,327.0,392.0
2025-03-01,Mizoram,Aizawl,0.0,0.0,0.0,744.0,5276.0,12080.0,3703.0
2025-03-01,Mizoram,Champhai,0.0,0.0,0.0,136.0,1824.0,6324.0,1528.0
2025-03-01,Mizoram,Kolasib,0.0,0.0,0.0,103.0,690.0,3984.0,962.0
2025-03-01,Mizoram,Lawngtlai,0.0,0.0,0.0,39.0,461.0,3058.0,915.0
2025-03-01,Mizoram,Lunglei,0.0,0.0,0.0,693.0,3783.0,4383.0,1393.0
